,MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONS_CITY,HWY_L100,COMB_L100,COMB_mpg,CO2_EMISSIONS
6834,2008,AUDI,A4 CABRIOLET QUATTRO,SUBCOMPACT,3.1,6,AS6,Z,12.5,8.1,10.5,27,242
6835,2008,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS6,Z,10.8,7.2,9.2,31,212
6836,2008,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,10.6,7.0,9.0,31,207
6837,2008,AUDI,A4 QUATTRO,COMPACT,3.1,6,AS6,Z,12.1,8.0,10.3,27,237
6838,2008,AUDI,A4 QUATTRO,COMPACT,3.1,6,M6,Z,13.6,8.1,11.1,25,255
6839,2008,AUDI,A5 QUATTRO,SUBCOMPACT,3.2,6,AS6,Z,11.6,7.6,9.8,29,225
6840,2008,AUDI,A5 QUATTRO,SUBCOMPACT,3.2,6,M6,Z,12.7,7.1,10.2,28,235
6841,2008,AUDI,A6 AVANT QUATTRO,STATION WAGON - MID-SIZE,3.1,6,AS6,Z,12.5,8.1,10.5,27,242
6842,2008,AUDI,A6 QUATTRO,MID-SIZE,3.1,6,AS6,Z,12.1,8.0,10.3,27,237
6843,2008,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,13.1,8.8,11.2,25,258
6844,2008,AUDI,A8,MID-SIZE,4.2,8,AS6,Z,13.1,8.8,11.2,25,258
6845,2008,AUDI,A8L,FULL-SIZE,4.2,8,AS6,Z,13.1,8.8,11.2,25,258
6846,2008,AUDI,A8L,FULL-SIZE,6.0,12,AS6,Z,16.4,10.4,13.7,21,315
6847,2008,AUDI,Q7,SUV,3.6,6,AS6,Z,14.9,10.3,12.8,22,294
6848,2008,AUDI,Q7,SUV,4.2,8,AS6,Z,17.4,11.8,14.9,19,343
6849,2008,AUDI,R8,TWO-SEATER,4.2,8,AS6,Z,16.1,10.6,13.6,21,313
6850,2008,AUDI,R8,TWO-SEATER,4.2,8,M6,Z,16.9,10.2,13.9,20,320
6851,2008,AUDI,RS4,COMPACT,4.2,8,M6,Z,16.9,10.2,13.9,20,320
6852,2008,AUDI,S4,COMPACT,4.2,8,AS6,Z,15.4,9.5,12.7,22,292
6853,2008,AUDI,S4,COMPACT,4.2,8,M6,Z,16.0,10.2,13.4,21,308
6854,2008,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,AS6,Z,15.5,9.5,12.8,22,294
6855,2008,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,M6,Z,16.0,10.2,13.4,21,308
6856,2008,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,AS6,Z,15.5,9.5,12.8,22,294
6857,2008,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,M6,Z,16.2,10.3,13.6,21,313
6858,2008,AUDI,S5,SUBCOMPACT,4.2,8,AS6,Z,12.8,8.9,11.0,26,253
6859,2008,AUDI,S5,SUBCOMPACT,4.2,8,M6,Z,15.1,9.4,12.6,22,290
6860,2008,AUDI,S6,MID-SIZE,5.2,10,AS6,Z,15.2,10.4,13.0,22,299
6861,2008,AUDI,S8,MID-SIZE,5.2,10,AS6,Z,16.6,10.8,14.0,20,322
6862,2008,AUDI,TT COUPE,SUBCOMPACT,2.0,4,AS6,Z,9.0,6.3,7.8,36,179
6863,2008,AUDI,TT COUPE QUATTRO,SUBCOMPACT,3.2,6,AS6,Z,11.7,8.3,10.2,28,235
6864,2008,AUDI,TT COUPE QUATTRO,SUBCOMPACT,3.2,6,M6,Z,12.6,8.1,10.6,27,244
6865,2008,AUDI,TT ROADSTER,TWO-SEATER,2.0,4,AS6,Z,9.3,6.9,8.2,34,189
6866,2008,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,11.7,8.3,10.2,28,235
6867,2008,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,M6,Z,12.6,8.1,10.6,27,244
6868,2008,BENTLEY,ARNAGE,MID-SIZE,6.8,8,AS6,Z,22.3,13.9,18.5,15,426
6869,2008,BENTLEY,AZURE,MID-SIZE,6.8,8,AS6,Z,22.7,13.1,18.4,15,423
6870,2008,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6.0,12,AS6,Z,20.8,11.9,16.8,17,386
6871,2008,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS6,Z,20.4,11.6,16.5,17,380
6872,2008,BENTLEY,CONTINENTAL GTC,COMPACT,6.0,12,AS6,Z,20.8,11.9,16.8,17,386
6873,2008,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.4,7.2,9.5,30,218
6874,2008,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,11.2,7.0,9.3,30,214
6875,2008,BMW,128i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.1,7.0,9.3,30,214
6876,2008,BMW,128i COUPE,SUBCOMPACT,3.0,6,M6,Z,11.2,7.0,9.3,30,214
6877,2008,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.9,7.6,9.9,29,228
6878,2008,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.4,7.7,10.3,27,237
6879,2008,BMW,135i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.7,7.7,9.9,29,228
6880,2008,BMW,135i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.0,7.9,10.1,28,232
6881,2008,BMW,323i,COMPACT,2.5,6,A6,Z,11.2,6.7,9.2,31,212
6882,2008,BMW,323i,COMPACT,2.5,6,M6,Z,11.1,6.9,9.2,31,212
6883,2008,BMW,328i,COMPACT,3.0,6,A6,Z,11.1,7.0,9.3,30,214
6884,2008,BMW,328i,COMPACT,3.0,6,M6,Z,11.2,7.0,9.3,30,214
6885,2008,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.4,7.2,9.5,30,218
6886,2008,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.2,7.4,10.1,28,232
6887,2008,BMW,328i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.1,7.0,9.3,30,214
6888,2008,BMW,328i COUPE,SUBCOMPACT,3.0,6,M6,Z,11.2,7.0,9.3,30,214
6889,2008,BMW,328xi,COMPACT,3.0,6,A6,Z,11.9,7.9,10.1,28,232
6890,2008,BMW,328xi,COMPACT,3.0,6,M6,Z,12.3,7.6,10.2,28,235
6891,2008,BMW,328xi COUPE,SUBCOMPACT,3.0,6,A6,Z,11.9,7.9,10.1,28,232
6892,2008,BMW,328xi COUPE,SUBCOMPACT,3.0,6,M6,Z,12.3,7.6,10.2,28,235
6893,2008,BMW,328xi TOURING,STATION WAGON - SMALL,3.0,6,A6,Z,11.9,7.9,10.1,28,232
6894,2008,BMW,328xi TOURING,STATION WAGON - SMALL,3.0,6,M6,Z,12.3,7.6,10.2,28,235
6895,2008,BMW,335i,COMPACT,3.0,6,A6,Z,11.9,7.6,9.9,29,228
6896,2008,BMW,335i,COMPACT,3.0,6,M6,Z,12.4,7.7,10.3,27,237
6897,2008,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.9,7.6,9.9,29,228
6898,2008,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.4,7.7,10.3,27,237
6899,2008,BMW,335i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.9,7.6,9.9,29,228
6900,2008,BMW,335i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.4,7.7,10.3,27,237
6901,2008,BMW,335xi,COMPACT,3.0,6,A6,Z,12.3,7.9,10.3,27,237
6902,2008,BMW,335xi,COMPACT,3.0,6,M6,Z,12.6,8.0,10.5,27,242
6903,2008,BMW,335xi COUPE,SUBCOMPACT,3.0,6,A6,Z,12.3,7.9,10.3,27,237
6904,2008,BMW,335xi COUPE,SUBCOMPACT,3.0,6,M6,Z,12.6,8.0,10.5,27,242
6905,2008,BMW,528i,MID-SIZE,3.0,6,A6,Z,11.4,7.2,9.5,30,218
6906,2008,BMW,528i,MID-SIZE,3.0,6,M6,Z,11.2,7.0,9.3,30,214
6907,2008,BMW,528xi,MID-SIZE,3.0,6,A6,Z,11.9,7.9,10.1,28,232
6908,2008,BMW,528xi,MID-SIZE,3.0,6,M6,Z,12.3,7.6,10.2,28,235
6909,2008,BMW,535i,MID-SIZE,3.0,6,A6,Z,11.9,7.6,9.9,29,228
6910,2008,BMW,535i,MID-SIZE,3.0,6,M6,Z,12.4,7.7,10.3,27,237
6911,2008,BMW,535xi,MID-SIZE,3.0,6,A6,Z,12.3,7.9,10.3,27,237
6912,2008,BMW,535xi,MID-SIZE,3.0,6,M6,Z,12.6,8.0,10.5,27,242
6913,2008,BMW,535xi TOURING,STATION WAGON - MID-SIZE,3.0,6,A6,Z,12.8,8.2,10.7,26,246
6914,2008,BMW,535xi TOURING,STATION WAGON - MID-SIZE,3.0,6,M6,Z,13.5,8.5,11.2,25,258
6915,2008,BMW,550i,MID-SIZE,4.8,8,A6,Z,13.4,8.5,11.2,25,258
6916,2008,BMW,550i,MID-SIZE,4.8,8,M6,Z,14.0,9.1,11.8,24,271
6917,2008,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,A6,Z,13.8,8.6,11.5,25,264
6918,2008,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,M6,Z,15.0,9.6,12.6,22,290
6919,2008,BMW,650i COUPE,SUBCOMPACT,4.8,8,A6,Z,13.4,8.5,11.2,25,258
6920,2008,BMW,650i COUPE,SUBCOMPACT,4.8,8,M6,Z,14.0,9.1,11.8,24,271
6921,2008,BMW,750i,FULL-SIZE,4.8,8,A6,Z,13.8,8.6,11.5,25,264
6922,2008,BMW,750Li,FULL-SIZE,4.8,8,A6,Z,13.8,8.6,11.5,25,264
6923,2008,BMW,760Li,FULL-SIZE,6.0,12,A6,Z,15.9,9.6,13.1,22,301
6924,2008,BMW,M COUPE,TWO-SEATER,3.2,6,M6,Z,14.5,9.0,12.0,24,276
6925,2008,BMW,M ROADSTER,TWO-SEATER,3.2,6,M6,Z,14.5,9.0,12.0,24,276
6926,2008,BMW,M3,COMPACT,4.0,8,M6,Z,15.3,9.7,12.8,22,294
6927,2008,BMW,M3 COUPE,SUBCOMPACT,4.0,8,M6,Z,15.3,9.7,12.8,22,294
6928,2008,BMW,M5,MID-SIZE,5.0,10,AM7,Z,18.4,11.0,15.1,19,347
6929,2008,BMW,M5,MID-SIZE,5.0,10,M6,Z,19.9,11.9,16.3,17,375
6930,2008,BMW,M6,SUBCOMPACT,5.0,10,AM7,Z,18.4,11.0,15.1,19,347
6931,2008,BMW,M6,SUBCOMPACT,5.0,10,M6,Z,19.9,11.9,16.3,17,375
6932,2008,BMW,M6 CABRIOLET,SUBCOMPACT,5.0,10,AM7,Z,18.0,10.8,14.8,19,340
6933,2008,BMW,M6 CABRIOLET,SUBCOMPACT,5.0,10,M6,Z,20.3,11.7,16.4,17,377
6934,2008,BMW,X3 3.0i,SUV,3.0,6,A6,Z,12.2,8.3,10.5,27,242
6935,2008,BMW,X3 3.0i,SUV,3.0,6,M6,Z,12.8,8.4,10.8,26,248
6936,2008,BMW,X3 3.0si,SUV,3.0,6,A6,Z,12.2,8.3,10.5,27,242
6937,2008,BMW,X3 3.0si,SUV,3.0,6,M6,Z,12.8,8.4,10.8,26,248
6938,2008,BMW,X5 3.0si,SUV,3.0,6,A6,Z,13.6,9.3,11.7,24,269
6939,2008,BMW,X5 4.8i,SUV,4.8,8,A6,Z,15.6,10.2,13.2,21,304
6940,2008,BMW,X6 XDRIVE 35i,SUV,3.0,6,A6,Z,14.4,10.0,12.4,23,285
6941,2008,BMW,Z4 3.0si,TWO-SEATER,3.0,6,A6,Z,11.1,7.0,9.3,30,214
6942,2008,BMW,Z4 3.0si,TWO-SEATER,3.0,6,M6,Z,11.2,7.0,9.3,30,214
6943,2008,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,12.4,7.8,10.3,27,237
6944,2008,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,12.0,7.2,9.8,29,225
6945,2008,BUICK,ALLURE,MID-SIZE,5.3,8,A4,Z,12.9,8.1,10.8,26,248
6946,2008,BUICK,ENCLAVE,SUV,3.6,6,A6,X,13.0,8.3,10.9,26,251
6947,2008,BUICK,ENCLAVE AWD,SUV,3.6,6,A6,X,13.5,8.9,11.5,25,264
6948,2008,BUICK,LUCERNE,FULL-SIZE,3.8,6,A4,X,12.0,7.2,9.8,29,225
6949,2008,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,11.5,25,264
6950,2008,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,11.8,7.5,9.9,29,228
6951,2008,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,13.6,8.1,11.1,25,255
6952,2008,CADILLAC,CTS #,MID-SIZE,3.6,6,AS6,X,12.2,7.5,10.1,28,232
6953,2008,CADILLAC,CTS #,MID-SIZE,3.6,6,M6,X,14.0,8.0,11.3,25,260
6954,2008,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,12.3,8.0,10.4,27,239
6955,2008,CADILLAC,CTS AWD #,MID-SIZE,3.6,6,AS6,X,12.5,7.5,10.3,27,237
6956,2008,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,11.5,25,264
6957,2008,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,17.7,10.8,14.6,19,336
6958,2008,CADILLAC,SRX,SUV,3.6,6,AS5,X,14.3,8.9,11.9,24,274
6959,2008,CADILLAC,SRX,SUV,4.6,8,AS6,Z,15.8,9.8,13.1,22,301
6960,2008,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,14.8,9.2,12.3,23,283
6961,2008,CADILLAC,SRX AWD,SUV,4.6,8,AS6,Z,16.0,10.0,13.3,21,306
6962,2008,CADILLAC,STS,MID-SIZE,4.4,8,AS6,Z,16.4,10.3,13.7,21,315
6963,2008,CADILLAC,STS,MID-SIZE,4.6,8,AS6,Z,14.1,8.1,11.4,25,262
6964,2008,CADILLAC,STS #,MID-SIZE,3.6,6,AS6,X,12.2,7.5,10.1,28,232
6965,2008,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS6,Z,15.4,9.3,12.7,22,292
6966,2008,CADILLAC,STS AWD #,MID-SIZE,3.6,6,AS6,X,12.5,7.5,10.3,27,237
6967,2008,CADILLAC,XLR,TWO-SEATER,4.4,8,AS6,Z,15.6,9.7,12.9,22,297
6968,2008,CADILLAC,XLR,TWO-SEATER,4.6,8,AS6,Z,14.1,8.1,11.4,25,262
6969,2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.7,9.8,12.5,23,288
6970,2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,6.0,8,A4,X,17.0,11.5,14.5,19,334
6971,2008,CHEVROLET,AVALANCHE 4X4,PICKUP TRUCK - STANDARD,6.0,8,A4,X,17.3,11.8,14.8,19,340
6972,2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15.4,10.4,13.1,22,301
6973,2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.9,13.8,17.2,16,275
6974,2008,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.9,10.0,12.7,22,292
6975,2008,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.6,13.4,16.9,17,270
6976,2008,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,9.0,6.2,7.8,36,179
6977,2008,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,8.7,5.8,7.4,38,170
6978,2008,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,A4,X,9.0,6.2,7.8,36,179
6979,2008,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,M5,X,8.7,5.8,7.4,38,170
6980,2008,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,9.2,6.4,8.0,35,184
6981,2008,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,9.2,5.9,7.7,37,177
6982,2008,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,A4,Z,9.4,6.4,8.0,35,184
6983,2008,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,M5,Z,9.3,6.2,7.9,36,182
6984,2008,CHEVROLET,COBALT TURBO,SUBCOMPACT,2.0,4,M5,Z,9.3,6.6,8.1,35,186
6985,2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.5,8.4,10.1,28,232
6986,2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.4,8.3,10.6,27,244
6987,2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.1,9.3,11.9,24,274
6988,2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,A4,X,12.2,9.0,10.7,26,246
6989,2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.5,8.9,11.4,25,262
6990,2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.6,12.2,23,281
6991,2008,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.6,11.4,13.8,20,317
6992,2008,CHEVROLET,COLORADO CHASSIS CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.8,12.4,23,285
6993,2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.5,8.4,10.1,28,232
6994,2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.6,8.3,10.6,27,244
6995,2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,13.6,9.3,11.7,24,269
6996,2008,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.8,12.4,23,285
6997,2008,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,14.3,8.1,11.5,25,264
6998,2008,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,12.9,7.7,10.6,27,244
6999,2008,CHEVROLET,CORVETTE,TWO-SEATER,7.0,8,M6,Z,14.2,8.2,11.5,25,264
7000,2008,CHEVROLET,EQUINOX,SUV,3.4,5,A5,X,12.2,8.3,10.4,27,239
7001,2008,CHEVROLET,EQUINOX,SUV,3.6,6,AS6,X,13.0,8.3,10.9,26,251
7002,2008,CHEVROLET,EQUINOX AWD,SUV,3.4,5,A5,X,12.5,8.4,10.7,26,246
7003,2008,CHEVROLET,EQUINOX AWD,SUV,3.6,6,AS6,X,13.0,8.3,10.9,26,251
7004,2008,CHEVROLET,EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,14.1,10.0,12.3,23,283
7005,2008,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,15.5,11.4,13.6,21,313
7006,2008,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,15.7,11.8,14.0,20,322
7007,2008,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,X,15.7,11.8,14.0,20,322
7008,2008,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,E,21.4,16.4,19.2,15,307
7009,2008,CHEVROLET,EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,X,16.3,11.9,14.3,20,329
7010,2008,CHEVROLET,EXPRESS CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,16.8,12.5,14.8,19,340
7011,2008,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,X,16.8,12.5,14.8,19,340
7012,2008,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,E,22.9,17.4,20.4,14,326
7013,2008,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,X,16.3,11.9,14.3,20,329
7014,2008,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,E,22.3,16.5,19.7,14,315
7015,2008,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,X,15.5,11.4,13.6,21,313
7016,2008,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,E,21.1,15.8,18.7,15,299
7017,2008,CHEVROLET,EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,16.3,11.9,14.3,20,329
7018,2008,CHEVROLET,EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,16.8,12.5,14.8,19,340
7019,2008,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,X,16.8,12.5,14.8,19,340
7020,2008,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,E,22.9,17.4,20.4,14,326
7021,2008,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,X,16.3,11.9,14.3,20,329
7022,2008,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,E,22.3,16.5,19.7,14,315
7023,2008,CHEVROLET,HHR,SUV,2.2,4,A4,X,9.5,6.6,8.2,34,189
7024,2008,CHEVROLET,HHR,SUV,2.2,4,M5,X,10.3,6.6,8.6,33,198
7025,2008,CHEVROLET,HHR,SUV,2.4,4,A4,Z,9.6,7.0,8.4,34,193
7026,2008,CHEVROLET,HHR,SUV,2.4,4,M5,Z,10.3,6.9,8.8,32,202
7027,2008,CHEVROLET,HHR PANEL,SUV,2.2,4,A4,X,9.5,6.6,8.2,34,189
7028,2008,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,X,10.3,6.6,8.6,33,198
7029,2008,CHEVROLET,HHR PANEL,SUV,2.4,4,A4,Z,9.6,7.0,8.4,34,193
7030,2008,CHEVROLET,HHR PANEL,SUV,2.4,4,M5,Z,10.3,6.9,8.8,32,202
7031,2008,CHEVROLET,HHR TURBO,SUV,2.0,4,A4,Z,10.9,6.9,9.1,31,209
7032,2008,CHEVROLET,HHR TURBO,SUV,2.0,4,M5,Z,9.8,6.8,8.5,33,196
7033,2008,CHEVROLET,IMPALA,FULL-SIZE,3.5,6,A4,X,11.5,7.2,9.6,29,221
7034,2008,CHEVROLET,IMPALA,FULL-SIZE,5.3,8,A4,Z,12.9,8.1,10.8,26,248
7035,2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,X,11.3,7.0,9.4,30,216
7036,2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,E,14.8,9.2,12.3,23,197
7037,2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,X,11.5,7.2,9.5,30,218
7038,2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,E,15.7,9.7,13.0,22,208
7039,2008,CHEVROLET,MALIBU,MID-SIZE,2.4,4,A4,X,9.6,6.5,8.2,34,189
7040,2008,CHEVROLET,MALIBU,MID-SIZE,2.4,4,AS6,X,9.5,6.1,8.0,35,184
7041,2008,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,11.5,7.2,9.6,29,221
7042,2008,CHEVROLET,MALIBU,MID-SIZE,3.6,6,AS6,X,12.2,7.8,10.2,28,235
7043,2008,CHEVROLET,MALIBU HYBRID,MID-SIZE,2.4,4,A4,X,8.5,6.2,7.5,38,172
7044,2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,14.1,10.0,12.2,23,281
7045,2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.0,10.7,13.1,22,301
7046,2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.3,9.8,12.3,23,283
7047,2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.0,8,A4,X,16.5,11.4,14.2,20,327
7048,2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,14.9,11.2,13.3,21,306
7049,2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.2,11.0,13.3,21,306
7050,2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.9,10.5,12.9,22,297
7051,2008,CHEVROLET,SILVERADO 4X4,PICKUP TRUCK - STANDARD,6.0,8,A4,X,16.6,11.7,14.4,20,331
7052,2008,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15.1,10.6,13.0,22,299
7053,2008,CHEVROLET,SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.5,14.2,17.2,16,275
7054,2008,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.3,10.0,12.4,23,285
7055,2008,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,18.8,13.4,16.4,17,262
7056,2008,CHEVROLET,SUBURBAN,SUV,5.3,8,A4,X,14.7,9.8,12.5,23,288
7057,2008,CHEVROLET,SUBURBAN,SUV,6.0,8,A4,X,17.0,11.5,14.5,19,334
7058,2008,CHEVROLET,SUBURBAN 4X4,SUV,6.0,8,A4,X,17.3,11.8,14.8,19,340
7059,2008,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,15.4,10.4,13.1,22,301
7060,2008,CHEVROLET,SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,19.9,13.8,17.2,16,275
7061,2008,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,X,14.9,10.0,12.7,22,292
7062,2008,CHEVROLET,SUBURBAN FFV,SUV,5.3,8,A4,E,19.6,13.4,16.9,17,270
7063,2008,CHEVROLET,TAHOE,SUV,5.3,8,A4,X,14.7,9.8,12.5,23,288
7064,2008,CHEVROLET,TAHOE,SUV,6.2,8,A6,Z,17.5,10.6,14.4,20,331
7065,2008,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A4,X,15.4,10.4,13.1,22,301
7066,2008,CHEVROLET,TAHOE 4X4 FFV,SUV,5.3,8,A4,E,19.9,13.8,17.2,16,275
7067,2008,CHEVROLET,TAHOE FFV,SUV,5.3,8,A4,X,14.9,10.0,12.7,22,292
7068,2008,CHEVROLET,TAHOE FFV,SUV,5.3,8,A4,E,19.6,13.4,16.9,17,270
7069,2008,CHEVROLET,TAHOE HYBRID,SUV,6.0,8,AV,X,9.8,9.2,9.5,30,218
7070,2008,CHEVROLET,TAHOE HYBRID 4X4,SUV,6.0,8,AV,X,10.5,9.8,10.2,28,235
7071,2008,CHEVROLET,TRAILBLAZER,SUV,5.3,8,A4,X,14.8,9.8,12.5,23,288
7072,2008,CHEVROLET,TRAILBLAZER,SUV,6.0,8,A4,Z,17.5,12.3,15.2,19,350
7073,2008,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,15.3,10.1,13.0,22,299
7074,2008,CHEVROLET,TRAILBLAZER 4X4,SUV,5.3,8,A4,X,14.7,10.5,12.8,22,294
7075,2008,CHEVROLET,TRAILBLAZER AWD,SUV,6.0,8,A4,Z,18.1,12.9,15.8,18,363
